Ticker,Ticker_Name,Factsheet
ACES49,ACES49_施羅德2022到期新興市場優質主權債券基金-A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES49&b=58038&c=657
ACES52,ACES52_施羅德2022到期新興市場優質主權債券基金-B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES52&b=58039&c=652
ACES50,ACES50_施羅德2022到期新興市場優質主權債券基金-B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES50&b=58039&c=650
ACES73,ACES73_施羅德2023到期亞洲新興債券基金A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES73&b=58030&c=646
ACES72,ACES72_施羅德2023到期亞洲新興債券基金A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES72&b=58029&c=653
ACES75,ACES75_施羅德2023到期亞洲新興債券基金B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES75&b=58030&c=648
ACES76,ACES76_施羅德2023到期亞洲新興債券基金B季配(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES76&b=58031&c=650
ACES74,ACES74_施羅德2023到期亞洲新興債券基金B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES74&b=58030&c=647
ACES77,ACES77_施羅德2023到期亞洲新興債券基金B季配(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES77&b=58031&c=651
ACES42,ACES42_施羅德2024年到期新興市場主權債券基金(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES42&b=58042&c=645
ACES41,ACES41_施羅德2024年到期新興市場主權債券基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES41&b=58041&c=643
ACES53,ACES53_施羅德2024到期新興市場首選主權債券基金A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES53&b=58036&c=650
ACES55,ACES55_施羅德2024到期新興市場首選主權債券基金A累積(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES55&b=58037&c=653
ACES54,ACES54_施羅德2024到期新興市場首選主權債券基金A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES54&b=58037&c=652
ACES56,ACES56_施羅德2024到期新興市場首選主權債券基金B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES56&b=58037&c=654
ACES58,ACES58_施羅德2024到期新興市場首選主權債券基金B季配(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES58&b=58038&c=657
ACES57,ACES57_施羅德2024到期新興市場首選主權債券基金B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES57&b=58038&c=656
ACES65,ACES65_施羅德2025到期新興市場首選主權債券基金(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES65&b=58035&c=652
ACES63,ACES63_施羅德2025到期新興市場首選主權債券基金(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES63&b=58034&c=649
ACES64,ACES64_施羅德2025到期新興市場首選主權債券基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES64&b=58034&c=650
ACES90,ACES90_施羅德2025到期新興市場債券基金A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES90&b=58025&c=649
ACES86,ACES86_施羅德2025到期新興市場債券基金A累積(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES86&b=58024&c=653
ACES92,ACES92_施羅德2025到期新興市場債券基金A累積(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES92&b=58026&c=652
ACES88,ACES88_施羅德2025到期新興市場債券基金A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES88&b=58024&c=655
ACES91,ACES91_施羅德2025到期新興市場債券基金B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES91&b=58025&c=650
ACES87,ACES87_施羅德2025到期新興市場債券基金B季配(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES87&b=58024&c=654
ACES93,ACES93_施羅德2025到期新興市場債券基金B季配(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES93&b=58026&c=653
ACES89,ACES89_施羅德2025到期新興市場債券基金B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES89&b=58025&c=657
ACES80,ACES80_施羅德2025到期新興市場優質主權債券基金A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES80&b=58027&c=650
ACES82,ACES82_施羅德2025到期新興市場優質主權債券基金A累積(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES82&b=58028&c=653
ACES78,ACES78_施羅德2025到期新興市場優質主權債券基金A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES78&b=58027&c=657
ACES84,ACES84_施羅德2025到期新興市場優質主權債券基金A累積(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES84&b=58029&c=656
ACES81,ACES81_施羅德2025到期新興市場優質主權債券基金B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES81&b=58028&c=652
ACES83,ACES83_施羅德2025到期新興市場優質主權債券基金B季配(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES83&b=58028&c=654
ACES79,ACES79_施羅德2025到期新興市場優質主權債券基金B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES79&b=58027&c=658
ACES85,ACES85_施羅德2025到期新興市場優質主權債券基金B季配(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES85&b=58029&c=657
ACES68,ACES68_施羅德2025到期新興市場雙盈主權債券基金A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES68&b=58032&c=652
ACES70,ACES70_施羅德2025到期新興市場雙盈主權債券基金A累積(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES70&b=58033&c=646
ACES66,ACES66_施羅德2025到期新興市場雙盈主權債券基金A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES66&b=58031&c=649
ACES69,ACES69_施羅德2025到期新興市場雙盈主權債券基金B季配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES69&b=58033&c=654
ACES71,ACES71_施羅德2025到期新興市場雙盈主權債券基金B季配(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES71&b=58034&c=648
ACES67,ACES67_施羅德2025到期新興市場雙盈主權債券基金B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES67&b=58032&c=651
ACES20,ACES20_施羅德中國高收益債券基金-A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES20&b=58049&c=648
ACES16,ACES16_施羅德中國高收益債券基金-A累積(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES16&b=58050&c=645
ACES18,ACES18_施羅德中國高收益債券基金-A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES18&b=58049&c=655
ACES21,ACES21_施羅德中國高收益債券基金-B分配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES21&b=58050&c=641
ACES17,ACES17_施羅德中國高收益債券基金-B分配(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES17&b=58050&c=646
ACES19,ACES19_施羅德中國高收益債券基金-B分配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES19&b=58049&c=656
ACES22,ACES22_施羅德中國債券基金-A累積(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES22&b=58047&c=648
ACES24,ACES24_施羅德中國債券基金-A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES24&b=58048&c=651
ACES23,ACES23_施羅德中國債券基金-B分配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES23&b=58048&c=650
ACES25,ACES25_施羅德中國債券基金-B分配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES25&b=58049&c=653
ACES31,ACES31_施羅德六年到期新興市場主權債券基金(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES31&b=58045&c=646
ACES32,ACES32_施羅德六年到期新興市場主權債券基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES32&b=58045&c=647
ACES10,ACES10_施羅德台灣樂活中小基金-A類型,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES10&b=58052&c=641
ACES33,ACES33_施羅德四年到期新興市場主權債券基金-A累積(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES33&b=58044&c=647
ACES35,ACES35_施羅德四年到期新興市場主權債券基金-A累積(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES35&b=57936&c=658
ACES34,ACES34_施羅德四年到期新興市場主權債券基金-B季配(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES34&b=58044&c=648
ACES36,ACES36_施羅德四年到期新興市場主權債券基金-B季配(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES36&b=58045&c=651
ACES14,ACES14_施羅德全球策略高收益債券基金-A累積(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES14&b=58051&c=644
ACES27,ACES27_施羅德全球策略高收益債券基金-B分配(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES27&b=58047&c=653
ACES15,ACES15_施羅德全球策略高收益債券基金-B分配(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACES15&b=58051&c=645
BFZAIA,BFZAIA_柏瑞投信,
ACAI217,ACAI217_柏瑞2025目標到期新興市場債券基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI217&b=58676&c=696
ACAI219,ACAI219_柏瑞2025目標到期新興市場債券基金A不配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI219&b=58677&c=699
ACAI215,ACAI215_柏瑞2025目標到期新興市場債券基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI215&b=58676&c=694
ACAI218,ACAI218_柏瑞2025目標到期新興市場債券基金B年配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI218&b=58676&c=697
ACAI220,ACAI220_柏瑞2025目標到期新興市場債券基金B年配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI220&b=58677&c=691
ACAI216,ACAI216_柏瑞2025目標到期新興市場債券基金B年配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI216&b=58676&c=695
ACAI270,ACAI270_柏瑞ESG量化債券基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI270&b=58664&c=692
ACAI261,ACAI261_柏瑞ESG量化債券基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI261&b=58661&c=689
ACAI278,ACAI278_柏瑞ESG量化債券基金A不配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI278&b=58745&c=700
ACAI274,ACAI274_柏瑞ESG量化債券基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI274&b=58665&c=697
ACAI266,ACAI266_柏瑞ESG量化債券基金A不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI266&b=58663&c=696
ACAI271,ACAI271_柏瑞ESG量化債券基金B月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI271&b=58664&c=693
ACAI262,ACAI262_柏瑞ESG量化債券基金B月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI262&b=56980&c=692
ACAI279,ACAI279_柏瑞ESG量化債券基金B月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI279&b=58746&c=702
ACAI275,ACAI275_柏瑞ESG量化債券基金B月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI275&b=58666&c=699
ACAI267,ACAI267_柏瑞ESG量化債券基金B月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI267&b=58663&c=697
ACAI265,ACAI265_柏瑞ESG量化債券基金I不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI265&b=58745&c=696
ACAI273,ACAI273_柏瑞ESG量化債券基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI273&b=58665&c=696
ACAI264,ACAI264_柏瑞ESG量化債券基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI264&b=58662&c=693
ACAI281,ACAI281_柏瑞ESG量化債券基金N9不配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI281&b=58746&c=695
ACAI277,ACAI277_柏瑞ESG量化債券基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI277&b=58666&c=701
ACAI269,ACAI269_柏瑞ESG量化債券基金N9不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI269&b=58664&c=700
ACAI272,ACAI272_柏瑞ESG量化債券基金N月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI272&b=58665&c=695
ACAI263,ACAI263_柏瑞ESG量化債券基金N月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI263&b=58662&c=692
ACAI280,ACAI280_柏瑞ESG量化債券基金N月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI280&b=58746&c=694
ACAI276,ACAI276_柏瑞ESG量化債券基金N月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI276&b=58666&c=700
ACAI268,ACAI268_柏瑞ESG量化債券基金N月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI268&b=58663&c=698
ACAI210,ACAI210_柏瑞中國A股量化精選基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI210&b=58678&c=691
ACAI206,ACAI206_柏瑞中國A股量化精選基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI206&b=58678&c=696
ACAI212,ACAI212_柏瑞中國A股量化精選基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI212&b=58679&c=694
ACAI208,ACAI208_柏瑞中國A股量化精選基金A不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI208&b=58740&c=688
ACAI211,ACAI211_柏瑞中國A股量化精選基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI211&b=58679&c=693
ACAI207,ACAI207_柏瑞中國A股量化精選基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI207&b=58678&c=697
ACAI213,ACAI213_柏瑞中國A股量化精選基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI213&b=58679&c=695
ACAI209,ACAI209_柏瑞中國A股量化精選基金N9不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI209&b=58740&c=689
ACAI43,ACAI43_柏瑞中國平衡基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI43&b=58718&c=642
ACAI39,ACAI39_柏瑞中國平衡基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI39&b=58717&c=646
ACAI41,ACAI41_柏瑞中國平衡基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI41&b=58717&c=639
ACAI44,ACAI44_柏瑞中國平衡基金B月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI44&b=58718&c=643
ACAI40,ACAI40_柏瑞中國平衡基金B月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI40&b=58325&c=633
ACAI42,ACAI42_柏瑞中國平衡基金B月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI42&b=58717&c=640
ACAI105,ACAI105_柏瑞中國平衡基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI105&b=58728&c=690
ACAI103,ACAI103_柏瑞中國平衡基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI103&b=58727&c=687
ACAI104,ACAI104_柏瑞中國平衡基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI104&b=58728&c=689
ACAI54,ACAI54_柏瑞中國平衡基金N月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI54&b=58713&c=639
ACAI53,ACAI53_柏瑞中國平衡基金N月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI53&b=58714&c=639
ACAI62,ACAI62_柏瑞中國平衡基金N月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI62&b=58709&c=643
ACAI01,ACAI01_柏瑞巨人基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI01&b=58727&c=636
ACAI214,ACAI214_柏瑞巨人基金I不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI214&b=58740&c=685
ACAI03,ACAI03_柏瑞巨輪貨幣市場基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI03&b=58727&c=638
ACAI12,ACAI12_柏瑞全球金牌組合基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI12&b=58725&c=636
ACAI32,ACAI32_柏瑞全球策略高收益債券基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI32&b=58719&c=641
ACAI19,ACAI19_柏瑞全球策略高收益債券基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI19&b=58723&c=641
ACAI123,ACAI123_柏瑞全球策略高收益債券基金A不配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI123&b=58730&c=683
ACAI112,ACAI112_柏瑞全球策略高收益債券基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI112&b=58708&c=686
ACAI122,ACAI122_柏瑞全球策略高收益債券基金A不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI122&b=58729&c=690
ACAI177,ACAI177_柏瑞全球策略高收益債券基金Bt月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI177&b=58689&c=705
ACAI33,ACAI33_柏瑞全球策略高收益債券基金B月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI33&b=58719&c=642
ACAI20,ACAI20_柏瑞全球策略高收益債券基金B月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI20&b=58723&c=633
ACAI28,ACAI28_柏瑞全球策略高收益債券基金B月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI28&b=58721&c=639
ACAI124,ACAI124_柏瑞全球策略高收益債券基金B月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI124&b=58708&c=689
ACAI27,ACAI27_柏瑞全球策略高收益債券基金B月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI27&b=58721&c=638
ACAI285,ACAI285_柏瑞全球策略高收益債券基金I不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI285&b=58747&c=700
ACAI102,ACAI102_柏瑞全球策略高收益債券基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI102&b=58699&c=694
ACAI100,ACAI100_柏瑞全球策略高收益債券基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI100&b=58708&c=683
ACAI148,ACAI148_柏瑞全球策略高收益債券基金N9不配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI148&b=58693&c=698
ACAI101,ACAI101_柏瑞全球策略高收益債券基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI101&b=58713&c=680
ACAI186,ACAI186_柏瑞全球策略高收益債券基金N9不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI186&b=58739&c=701
ACAI50,ACAI50_柏瑞全球策略高收益債券基金N月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI50&b=58715&c=637
ACAI49,ACAI49_柏瑞全球策略高收益債券基金N月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI49&b=58715&c=645
ACAI149,ACAI149_柏瑞全球策略高收益債券基金N月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI149&b=58694&c=700
ACAI99,ACAI99_柏瑞全球策略高收益債券基金N月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI99&b=58713&c=648
ACAI187,ACAI187_柏瑞全球策略高收益債券基金N月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI187&b=58687&c=704
ACAI190,ACAI190_柏瑞多重資產特別收益基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI190&b=58684&c=695
ACAI188,ACAI188_柏瑞多重資產特別收益基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI188&b=58684&c=702
ACAI189,ACAI189_柏瑞多重資產特別收益基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI189&b=57173&c=695
ACAI191,ACAI191_柏瑞多重資產特別收益基金A不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI191&b=58685&c=697
ACAI194,ACAI194_柏瑞多重資產特別收益基金B月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI194&b=58686&c=701
ACAI192,ACAI192_柏瑞多重資產特別收益基金B月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI192&b=58685&c=698
ACAI204,ACAI204_柏瑞多重資產特別收益基金B月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI204&b=58680&c=687
ACAI193,ACAI193_柏瑞多重資產特別收益基金B月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI193&b=58685&c=699
ACAI195,ACAI195_柏瑞多重資產特別收益基金B月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI195&b=58686&c=702
ACAI198,ACAI198_柏瑞多重資產特別收益基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI198&b=58682&c=701
ACAI196,ACAI196_柏瑞多重資產特別收益基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI196&b=58681&c=698
ACAI197,ACAI197_柏瑞多重資產特別收益基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI197&b=58681&c=699
ACAI199,ACAI199_柏瑞多重資產特別收益基金N9不配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI199&b=58682&c=702
ACAI202,ACAI202_柏瑞多重資產特別收益基金N月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI202&b=58683&c=688
ACAI200,ACAI200_柏瑞多重資產特別收益基金N月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI200&b=58682&c=685
ACAI205,ACAI205_柏瑞多重資產特別收益基金N月配息(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI205&b=58680&c=688
ACAI201,ACAI201_柏瑞多重資產特別收益基金N月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI201&b=58683&c=687
ACAI203,ACAI203_柏瑞多重資產特別收益基金N月配息(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI203&b=58683&c=689
ACAI115,ACAI115_柏瑞亞太高收益債券基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI115&b=58710&c=682
ACAI113,ACAI113_柏瑞亞太高收益債券基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI113&b=58710&c=680
ACAI114,ACAI114_柏瑞亞太高收益債券基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI114&b=58710&c=681
ACAI118,ACAI118_柏瑞亞太高收益債券基金B月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI118&b=58711&c=686
ACAI116,ACAI116_柏瑞亞太高收益債券基金B月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI116&b=58008&c=683
ACAI117,ACAI117_柏瑞亞太高收益債券基金B月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI117&b=58711&c=685
ACAI282,ACAI282_柏瑞亞太高收益債券基金I不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI282&b=58661&c=692
ACAI143,ACAI143_柏瑞亞太高收益債券基金N9不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI143&b=58697&c=697
ACAI141,ACAI141_柏瑞亞太高收益債券基金N9不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI141&b=58702&c=682
ACAI142,ACAI142_柏瑞亞太高收益債券基金N9不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI142&b=58703&c=684
ACAI121,ACAI121_柏瑞亞太高收益債券基金N月配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI121&b=58712&c=681
ACAI119,ACAI119_柏瑞亞太高收益債券基金N月配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI119&b=58711&c=687
ACAI120,ACAI120_柏瑞亞太高收益債券基金N月配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI120&b=58712&c=680
ACAI45,ACAI45_柏瑞亞太高股息基金A不配息(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI45&b=58699&c=652
ACAI16,ACAI16_柏瑞亞太高股息基金A不配息(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI16&b=58014&c=631
ACAI64,ACAI64_柏瑞亞太高股息基金A不配息(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI64&b=58686&c=649
ACAI46,ACAI46_柏瑞亞太高股息基金B月配息(人民幣)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI46&b=58715&c=642
ACAI17,ACAI17_柏瑞亞太高股息基金B月配息(台幣)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI17&b=58724&c=640
ACAI65,ACAI65_柏瑞亞太高股息基金B月配息(美元)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACAI65&b=58748&c=649
